transaction_ID,date_time,day_of_week,total,place,item_type,amount
528,2019-09-12 13:51:00.000,Thursday,27600,효자 2동,Tiramisu croissant,1
528,2019-09-12 13:51:00.000,Thursday,27600,효자 2동,Orange pound,1
529,2019-09-14 11:07:00.000,Saturday,22800,동면,Angbutter,1
529,2019-09-14 11:07:00.000,Saturday,22800,동면,Croissant,1
529,2019-09-14 11:07:00.000,Saturday,22800,동면,Pain au chocolat,1
529,2019-09-14 11:07:00.000,Saturday,22800,동면,Almond croissant,1
529,2019-09-14 11:07:00.000,Saturday,22800,동면,Pandoro,1
530,2019-09-14 11:15:00.000,Saturday,19500,동면,Croissant,3
530,2019-09-14 11:15:00.000,Saturday,19500,동면,Pandoro,1
530,2019-09-14 11:15:00.000,Saturday,19500,동면,Wiener,1
531,2019-09-14 11:18:00.000,Saturday,22300,효자 2동,Plain bread,1
531,2019-09-14 11:18:00.000,Saturday,22300,효자 2동,Tiramisu croissant,1
531,2019-09-14 11:18:00.000,Saturday,22300,효자 2동,Cacao deep,1
531,2019-09-14 11:18:00.000,Saturday,22300,효자 2동,Gateau chocolat,1
531,2019-09-14 11:18:00.000,Saturday,22300,효자 2동,Orange pound,1
532,2019-09-14 11:35:00.000,Saturday,25400,후평 3동,Angbutter,3
532,2019-09-14 11:35:00.000,Saturday,25400,후평 3동,Tiramisu croissant,2
533,2019-09-14 11:41:00.000,Saturday,15100,후평 3동,Angbutter,2
533,2019-09-14 11:41:00.000,Saturday,15100,후평 3동,Croissant,1
534,2019-09-14 12:06:00.000,Saturday,19300,효자 2동,Angbutter,1
534,2019-09-14 12:06:00.000,Saturday,19300,효자 2동,Americano,1
534,2019-09-14 12:06:00.000,Saturday,19300,효자 2동,Cacao deep,1
534,2019-09-14 12:06:00.000,Saturday,19300,효자 2동,Vanila latte,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Angbutter,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Tiramisu croissant,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Pain au chocolat,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Pandoro,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Orange pound,1
535,2019-09-14 12:17:00.000,Saturday,26300,후평 2동,Wiener,1
536,2019-09-15 11:07:00.000,Sunday,32200,퇴계동,Angbutter,4
536,2019-09-15 11:07:00.000,Sunday,32200,퇴계동,Plain bread,2
536,2019-09-15 11:07:00.000,Sunday,32200,퇴계동,Cacao deep,1
537,2019-09-15 11:33:00.000,Sunday,24600,신사우동,Angbutter,2
537,2019-09-15 11:33:00.000,Sunday,24600,신사우동,Plain bread,1
537,2019-09-15 11:33:00.000,Sunday,24600,신사우동,Tiramisu croissant,1
537,2019-09-15 11:33:00.000,Sunday,24600,신사우동,Merinque cookies,1
538,2019-09-15 11:36:00.000,Sunday,17000,약사명동,Plain bread,1
538,2019-09-15 11:36:00.000,Sunday,17000,약사명동,Pain au chocolat,2
538,2019-09-15 11:36:00.000,Sunday,17000,약사명동,Pandoro,1
539,2019-09-15 11:57:00.000,Sunday,16000,후평 1동,Plain bread,1
539,2019-09-15 11:57:00.000,Sunday,16000,후평 1동,Croissant,1
539,2019-09-15 11:57:00.000,Sunday,16000,후평 1동,Pain au chocolat,2
540,2019-09-15 12:06:00.000,Sunday,15800,후평 2동,Angbutter,1
540,2019-09-15 12:06:00.000,Sunday,15800,후평 2동,Pandoro,1
540,2019-09-15 12:06:00.000,Sunday,15800,후평 2동,Orange pound,1
541,2019-09-15 12:13:00.000,Sunday,32600,후평 1동,Angbutter,2
541,2019-09-15 12:13:00.000,Sunday,32600,후평 1동,Croissant,2
541,2019-09-15 12:13:00.000,Sunday,32600,후평 1동,Tiramisu croissant,1
541,2019-09-15 12:13:00.000,Sunday,32600,후평 1동,Orange pound,1
541,2019-09-15 12:13:00.000,Sunday,32600,후평 1동,Wiener,2
542,2019-09-15 13:08:00.000,Sunday,16100,동면,Angbutter,2
542,2019-09-15 13:08:00.000,Sunday,16100,동면,Orange pound,1
543,2019-09-15 13:34:00.000,Sunday,24400,석사동,Angbutter,3
543,2019-09-15 13:34:00.000,Sunday,24400,석사동,Croissant,1
543,2019-09-15 13:34:00.000,Sunday,24400,석사동,Caffe latte,1
544,2019-09-15 13:38:00.000,Sunday,25300,신사우동,Angbutter,1
544,2019-09-15 13:38:00.000,Sunday,25300,신사우동,Plain bread,1
544,2019-09-15 13:38:00.000,Sunday,25300,신사우동,Almond croissant,1
544,2019-09-15 13:38:00.000,Sunday,25300,신사우동,Milk tea,1
544,2019-09-15 13:38:00.000,Sunday,25300,신사우동,Wiener,2
545,2019-09-15 13:38:00.000,Sunday,16300,동면,Angbutter,1
545,2019-09-15 13:38:00.000,Sunday,16300,동면,Croissant,2
545,2019-09-15 13:38:00.000,Sunday,16300,동면,Wiener,1
546,2019-09-15 14:54:00.000,Sunday,15100,효자 3동,Angbutter,1
546,2019-09-15 14:54:00.000,Sunday,15100,효자 3동,Tiramisu croissant,1
546,2019-09-15 14:54:00.000,Sunday,15100,효자 3동,Gateau chocolat,1
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Angbutter,2
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Croissant,2
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Tiramisu croissant,2
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Milk tea,2
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Gateau chocolat,1
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Pandoro,1
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Orange pound,1
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Berry ade,1
547,2019-09-15 15:28:00.000,Sunday,57900,동면,Merinque cookies,1
548,2019-09-18 11:26:00.000,Wednesday,19800,퇴계동,Angbutter,1
548,2019-09-18 11:26:00.000,Wednesday,19800,퇴계동,Tiramisu croissant,1
548,2019-09-18 11:26:00.000,Wednesday,19800,퇴계동,Pain au chocolat,1
548,2019-09-18 11:26:00.000,Wednesday,19800,퇴계동,Wiener,2
549,2019-09-18 11:32:00.000,Wednesday,16500,후평 3동,Plain bread,1
549,2019-09-18 11:32:00.000,Wednesday,16500,후평 3동,Americano,1
549,2019-09-18 11:32:00.000,Wednesday,16500,후평 3동,Caffe latte,1
549,2019-09-18 11:32:00.000,Wednesday,16500,후평 3동,Wiener,1
550,2019-09-18 12:42:00.000,Wednesday,17500,소양동,Cacao deep,1
550,2019-09-18 12:42:00.000,Wednesday,17500,소양동,Pain au chocolat,2
550,2019-09-18 12:42:00.000,Wednesday,17500,소양동,Orange pound,1
551,2019-09-18 14:10:00.000,Wednesday,15300,후평 1동,Angbutter,1
551,2019-09-18 14:10:00.000,Wednesday,15300,후평 1동,Pandoro,1
551,2019-09-18 14:10:00.000,Wednesday,15300,후평 1동,Merinque cookies,1
552,2019-09-18 14:37:00.000,Wednesday,14300,동면,Angbutter,1
552,2019-09-18 14:37:00.000,Wednesday,14300,동면,Cacao deep,1
552,2019-09-18 14:37:00.000,Wednesday,14300,동면,Pain au chocolat,1
553,2019-09-18 14:44:00.000,Wednesday,15300,후평 1동,Angbutter,1
553,2019-09-18 14:44:00.000,Wednesday,15300,후평 1동,Pandoro,1
553,2019-09-18 14:44:00.000,Wednesday,15300,후평 1동,Merinque cookies,1
554,2019-09-18 15:24:00.000,Wednesday,17000,동면,Croissant,1
554,2019-09-18 15:24:00.000,Wednesday,17000,동면,Pain au chocolat,2
554,2019-09-18 15:24:00.000,Wednesday,17000,동면,Milk tea,1
555,2019-09-18 16:42:00.000,Wednesday,15500,신사우동,Americano,1
555,2019-09-18 16:42:00.000,Wednesday,15500,신사우동,Tiramisu croissant,1
555,2019-09-18 16:42:00.000,Wednesday,15500,신사우동,Cacao deep,1
556,2019-09-18 11:26:00.000,Wednesday,19600,후평 3동,Angbutter,2
556,2019-09-18 11:26:00.000,Wednesday,19600,후평 3동,Cacao deep,2
557,2019-09-19 12:23:00.000,Thursday,20000,석사동,Tiramisu croissant,2
557,2019-09-19 12:23:00.000,Thursday,20000,석사동,Almond croissant,1
557,2019-09-19 12:23:00.000,Thursday,20000,석사동,Orange pound,1
558,2019-09-19 12:47:00.000,Thursday,15300,후평 2동,Angbutter,1
558,2019-09-19 12:47:00.000,Thursday,15300,후평 2동,Tiramisu croissant,1
558,2019-09-19 12:47:00.000,Thursday,15300,후평 2동,Cacao deep,1
559,2019-09-19 13:24:00.000,Thursday,15300,후평 3동,Angbutter,1
559,2019-09-19 13:24:00.000,Thursday,15300,후평 3동,Americano,1
559,2019-09-19 13:24:00.000,Thursday,15300,후평 3동,Orange pound,1
560,2019-09-19 13:50:00.000,Thursday,20900,석사동,Angbutter,3
560,2019-09-19 13:50:00.000,Thursday,20900,석사동,Milk tea,1
561,2019-09-19 14:07:00.000,Thursday,23300,퇴계동,Angbutter,1
561,2019-09-19 14:07:00.000,Thursday,23300,퇴계동,Americano,3
561,2019-09-19 14:07:00.000,Thursday,23300,퇴계동,Pandoro,1
562,2019-09-19 14:15:00.000,Thursday,71800,동면,Angbutter,11
562,2019-09-19 14:15:00.000,Thursday,71800,동면,Tiramisu croissant,2
562,2019-09-19 14:15:00.000,Thursday,71800,동면,Cacao deep,2
563,2019-09-19 15:34:00.000,Thursday,15000,후평 1동,Plain bread,1
563,2019-09-19 15:34:00.000,Thursday,15000,후평 1동,Wiener,2
563,2019-09-19 15:34:00.000,Thursday,15000,후평 1동,Vanila latte,1
564,2019-09-19 15:53:00.000,Thursday,23100,동면,Angbutter,2
564,2019-09-19 15:53:00.000,Thursday,23100,동면,Plain bread,1
564,2019-09-19 15:53:00.000,Thursday,23100,동면,Tiramisu croissant,1
564,2019-09-19 15:53:00.000,Thursday,23100,동면,Pain au chocolat,1
565,2019-09-19 16:04:00.000,Thursday,15600,강남동,Angbutter,2
565,2019-09-19 16:04:00.000,Thursday,15600,강남동,Americano,1
566,2019-09-19 16:17:00.000,Thursday,30500,동면,Plain bread,1
566,2019-09-19 16:17:00.000,Thursday,30500,동면,Americano,1
566,2019-09-19 16:17:00.000,Thursday,30500,동면,Caffe latte,1
566,2019-09-19 16:17:00.000,Thursday,30500,동면,Milk tea,1
566,2019-09-19 16:17:00.000,Thursday,30500,동면,Berry ade,1
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Angbutter,2
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Plain bread,1
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Croissant,2
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Cacao deep,1
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Pain au chocolat,1
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Orange pound,1
567,2019-09-19 16:27:00.000,Thursday,34600,석사동,Merinque cookies,1
568,2019-09-19 16:33:00.000,Thursday,16000,동면,Jam,1
568,2019-09-19 16:33:00.000,Thursday,16000,동면,Pain au chocolat,1
568,2019-09-19 16:33:00.000,Thursday,16000,동면,Almond croissant,1
568,2019-09-19 16:33:00.000,Thursday,16000,동면,Pandoro,1
569,2019-09-20 11:06:00.000,Friday,39700,퇴계동,Angbutter,4
569,2019-09-20 11:06:00.000,Friday,39700,퇴계동,Croissant,2
569,2019-09-20 11:06:00.000,Friday,39700,퇴계동,Pain au chocolat,2
569,2019-09-20 11:06:00.000,Friday,39700,퇴계동,Pandoro,1
570,2019-09-20 11:32:00.000,Friday,16400,효자 2동,Angbutter,3
571,2019-09-20 11:48:00.000,Friday,19300,소양동,Angbutter,1
571,2019-09-20 11:48:00.000,Friday,19300,소양동,Plain bread,1
571,2019-09-20 11:48:00.000,Friday,19300,소양동,Tiramisu croissant,2
572,2019-09-20 12:53:00.000,Friday,21000,후평 2동,Plain bread,2
572,2019-09-20 12:53:00.000,Friday,21000,후평 2동,Jam,2
572,2019-09-20 12:53:00.000,Friday,21000,후평 2동,Tiramisu croissant,1
572,2019-09-20 12:53:00.000,Friday,21000,후평 2동,Vanila latte,1
573,2019-09-20 12:59:00.000,Friday,15100,효자 3동,Angbutter,1
573,2019-09-20 12:59:00.000,Friday,15100,효자 3동,Tiramisu croissant,1
573,2019-09-20 12:59:00.000,Friday,15100,효자 3동,Gateau chocolat,1
574,2019-09-20 13:28:00.000,Friday,14800,후평 1동,Angbutter,1
574,2019-09-20 13:28:00.000,Friday,14800,후평 1동,Croissant,1
574,2019-09-20 13:28:00.000,Friday,14800,후평 1동,Tiramisu croissant,1
575,2019-09-20 13:44:00.000,Friday,40400,후평 1동,Angbutter,8
576,2019-09-20 14:58:00.000,Friday,18300,후평 1동,Angbutter,1
576,2019-09-20 14:58:00.000,Friday,18300,후평 1동,Plain bread,1
576,2019-09-20 14:58:00.000,Friday,18300,후평 1동,Croissant,1
576,2019-09-20 14:58:00.000,Friday,18300,후평 1동,Caffe latte,1
577,2019-09-20 16:08:00.000,Friday,18000,소양동,Tiramisu croissant,1
577,2019-09-20 16:08:00.000,Friday,18000,소양동,Orange pound,2
577,2019-09-20 16:08:00.000,Friday,18000,소양동,Wiener,1
578,2019-09-21 11:06:00.000,Saturday,17800,후평 2동,Angbutter,1
578,2019-09-21 11:06:00.000,Saturday,17800,후평 2동,Cacao deep,1
578,2019-09-21 11:06:00.000,Saturday,17800,후평 2동,Almond croissant,1
578,2019-09-21 11:06:00.000,Saturday,17800,후평 2동,Wiener,1
579,2019-09-21 11:08:00.000,Saturday,39300,후평 1동,Angbutter,1
579,2019-09-21 11:08:00.000,Saturday,39300,후평 1동,Croissant,3
579,2019-09-21 11:08:00.000,Saturday,39300,후평 1동,Pain au chocolat,3
579,2019-09-21 11:08:00.000,Saturday,39300,후평 1동,Orange pound,1
579,2019-09-21 11:08:00.000,Saturday,39300,후평 1동,Wiener,1
580,2019-09-21 11:12:00.000,Saturday,14000,조운동,Plain bread,1
580,2019-09-21 11:12:00.000,Saturday,14000,조운동,Jam,1
580,2019-09-21 11:12:00.000,Saturday,14000,조운동,Croissant,1
580,2019-09-21 11:12:00.000,Saturday,14000,조운동,Pain au chocolat,1
581,2019-09-21 11:19:00.000,Saturday,23600,후평 3동,Angbutter,1
581,2019-09-21 11:19:00.000,Saturday,23600,후평 3동,Tiramisu croissant,1
581,2019-09-21 11:19:00.000,Saturday,23600,후평 3동,Cacao deep,1
581,2019-09-21 11:19:00.000,Saturday,23600,후평 3동,Gateau chocolat,1
581,2019-09-21 11:19:00.000,Saturday,23600,후평 3동,Pandoro,1
582,2019-09-21 11:22:00.000,Saturday,18300,효자 2동,Angbutter,1
582,2019-09-21 11:22:00.000,Saturday,18300,효자 2동,Tiramisu croissant,1
582,2019-09-21 11:22:00.000,Saturday,18300,효자 2동,Almond croissant,1
582,2019-09-21 11:22:00.000,Saturday,18300,효자 2동,Wiener,1
583,2019-09-21 11:39:00.000,Saturday,21100,동면,Angbutter,1
583,2019-09-21 11:39:00.000,Saturday,21100,동면,Croissant,2
583,2019-09-21 11:39:00.000,Saturday,21100,동면,Pain au chocolat,1
583,2019-09-21 11:39:00.000,Saturday,21100,동면,Gateau chocolat,1
584,2019-09-21 12:01:00.000,Saturday,17000,교동,Croissant,1
584,2019-09-21 12:01:00.000,Saturday,17000,교동,Tiramisu croissant,1
584,2019-09-21 12:01:00.000,Saturday,17000,교동,Pandoro,1
584,2019-09-21 12:01:00.000,Saturday,17000,교동,Wiener,1
585,2019-09-21 12:08:00.000,Saturday,15800,약사명동,Angbutter,1
585,2019-09-21 12:08:00.000,Saturday,15800,약사명동,Pandoro,1
585,2019-09-21 12:08:00.000,Saturday,15800,약사명동,Orange pound,1
586,2019-09-21 12:16:00.000,Saturday,17600,후평 1동,Angbutter,2
586,2019-09-21 12:16:00.000,Saturday,17600,후평 1동,Plain bread,1
586,2019-09-21 12:16:00.000,Saturday,17600,후평 1동,Wiener,1
587,2019-09-21 12:27:00.000,Saturday,16100,후평 2동,Angbutter,2
587,2019-09-21 12:27:00.000,Saturday,16100,후평 2동,Tiramisu croissant,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Angbutter,2
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Plain bread,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Jam,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Tiramisu croissant,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Cacao deep,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Gateau chocolat,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Pandoro,1
588,2019-09-21 12:28:00.000,Saturday,37900,퇴계동,Orange pound,1
589,2019-09-21 13:38:00.000,Saturday,18800,효자 2동,Angbutter,1
589,2019-09-21 13:38:00.000,Saturday,18800,효자 2동,Americano,1
589,2019-09-21 13:38:00.000,Saturday,18800,효자 2동,Croissant,1
589,2019-09-21 13:38:00.000,Saturday,18800,효자 2동,Pandoro,1
590,2019-09-21 13:56:00.000,Saturday,25100,신사우동,Angbutter,2
590,2019-09-21 13:56:00.000,Saturday,25100,신사우동,Americano,1
590,2019-09-21 13:56:00.000,Saturday,25100,신사우동,Cacao deep,1
590,2019-09-21 13:56:00.000,Saturday,25100,신사우동,Berry ade,1
591,2019-09-21 14:15:00.000,Saturday,19300,후평 3동,Angbutter,1
591,2019-09-21 14:15:00.000,Saturday,19300,후평 3동,Americano,1
591,2019-09-21 14:15:00.000,Saturday,19300,후평 3동,Cacao deep,1
591,2019-09-21 14:15:00.000,Saturday,19300,후평 3동,Orange pound,1
592,2019-09-22 11:09:00.000,Sunday,14100,동면,Angbutter,1
592,2019-09-22 11:09:00.000,Sunday,14100,동면,Croissant,1
592,2019-09-22 11:09:00.000,Sunday,14100,동면,Gateau chocolat,1
593,2019-09-22 11:18:00.000,Sunday,30900,동내면,Angbutter,2
593,2019-09-22 11:18:00.000,Sunday,30900,동내면,Plain bread,3
593,2019-09-22 11:18:00.000,Sunday,30900,동내면,Tiramisu croissant,1
593,2019-09-22 11:18:00.000,Sunday,30900,동내면,Gateau chocolat,1
593,2019-09-22 11:18:00.000,Sunday,30900,동내면,Wiener,1
594,2019-09-22 11:33:00.000,Sunday,14500,후평 2동,Croissant,1
594,2019-09-22 11:33:00.000,Sunday,14500,후평 2동,Almond croissant,2
595,2019-09-22 11:46:00.000,Sunday,18600,동면,Angbutter,2
595,2019-09-22 11:46:00.000,Sunday,18600,동면,Croissant,2
596,2019-09-22 12:01:00.000,Sunday,14100,효자 1동,Angbutter,2
596,2019-09-22 12:01:00.000,Sunday,14100,효자 1동,Wiener,1
597,2019-09-22 12:05:00.000,Sunday,17000,동면,Croissant,2
597,2019-09-22 12:05:00.000,Sunday,17000,동면,Pain au chocolat,1
597,2019-09-22 12:05:00.000,Sunday,17000,동면,Almond croissant,1
598,2019-09-22 12:06:00.000,Sunday,22300,효자 1동,Angbutter,1
598,2019-09-22 12:06:00.000,Sunday,22300,효자 1동,Plain bread,1
598,2019-09-22 12:06:00.000,Sunday,22300,효자 1동,Croissant,2
598,2019-09-22 12:06:00.000,Sunday,22300,효자 1동,Wiener,2
599,2019-09-22 12:07:00.000,Sunday,34100,강남동,Angbutter,2
599,2019-09-22 12:07:00.000,Sunday,34100,강남동,Plain bread,1
599,2019-09-22 12:07:00.000,Sunday,34100,강남동,Croissant,2
599,2019-09-22 12:07:00.000,Sunday,34100,강남동,Pain au chocolat,2
599,2019-09-22 12:07:00.000,Sunday,34100,강남동,Wiener,2
600,2019-09-22 12:08:00.000,Sunday,17800,효자 1동,Angbutter,1
600,2019-09-22 12:08:00.000,Sunday,17800,효자 1동,Croissant,1
600,2019-09-22 12:08:00.000,Sunday,17800,효자 1동,Cacao deep,1
600,2019-09-22 12:08:00.000,Sunday,17800,효자 1동,Pain au chocolat,1
601,2019-09-22 12:19:00.000,Sunday,24300,후평 1동,Angbutter,1
601,2019-09-22 12:19:00.000,Sunday,24300,후평 1동,Croissant,1
601,2019-09-22 12:19:00.000,Sunday,24300,후평 1동,Pain au chocolat,4
602,2019-09-22 12:33:00.000,Sunday,15300,조운동,Angbutter,1
602,2019-09-22 12:33:00.000,Sunday,15300,조운동,Plain bread,1
602,2019-09-22 12:33:00.000,Sunday,15300,조운동,Wiener,2
603,2019-09-22 12:51:00.000,Sunday,14800,후평 2동,Angbutter,1
603,2019-09-22 12:51:00.000,Sunday,14800,후평 2동,Plain bread,1
603,2019-09-22 12:51:00.000,Sunday,14800,후평 2동,Tiramisu croissant,1
604,2019-09-22 12:54:00.000,Sunday,21300,효자 3동,Angbutter,1
604,2019-09-22 12:54:00.000,Sunday,21300,효자 3동,Americano,1
604,2019-09-22 12:54:00.000,Sunday,21300,효자 3동,Croissant,3
605,2019-09-22 12:56:00.000,Sunday,15100,퇴계동,Angbutter,2
605,2019-09-22 12:56:00.000,Sunday,15100,퇴계동,Croissant,1
606,2019-09-22 13:01:00.000,Sunday,20000,동면,Tiramisu croissant,2
606,2019-09-22 13:01:00.000,Sunday,20000,동면,Pandoro,1
606,2019-09-22 13:01:00.000,Sunday,20000,동면,Orange pound,1
607,2019-09-23 11:25:00.000,Monday,16300,효자 2동,Angbutter,1
607,2019-09-23 11:25:00.000,Monday,16300,효자 2동,Croissant,1
607,2019-09-23 11:25:00.000,Monday,16300,효자 2동,Pain au chocolat,1
607,2019-09-23 11:25:00.000,Monday,16300,효자 2동,Wiener,1
608,2019-09-23 12:08:00.000,Monday,15800,효자 2동,Angbutter,1
608,2019-09-23 12:08:00.000,Monday,15800,효자 2동,Caffe latte,1
608,2019-09-23 12:08:00.000,Monday,15800,효자 2동,Tiramisu croissant,1
609,2019-09-23 12:43:00.000,Monday,15000,후평 3동,Americano,1
609,2019-09-23 12:43:00.000,Monday,15000,후평 3동,Caffe latte,1
609,2019-09-23 12:43:00.000,Monday,15000,후평 3동,Tiramisu croissant,1
610,2019-09-23 13:22:00.000,Monday,18300,동면,Angbutter,1
610,2019-09-23 13:22:00.000,Monday,18300,동면,Caffe latte,1
610,2019-09-23 13:22:00.000,Monday,18300,동면,Pain au chocolat,2
611,2019-09-23 13:41:00.000,Monday,24600,후평 3동,Angbutter,2
611,2019-09-23 13:41:00.000,Monday,24600,후평 3동,Tiramisu croissant,1
611,2019-09-23 13:41:00.000,Monday,24600,후평 3동,Cacao deep,1
611,2019-09-23 13:41:00.000,Monday,24600,후평 3동,Orange pound,1
612,2019-09-23 14:02:00.000,Monday,16400,소양동,Angbutter,3
613,2019-09-23 15:25:00.000,Monday,24900,효자 3동,Angbutter,1
613,2019-09-23 15:25:00.000,Monday,24900,효자 3동,Plain bread,1
613,2019-09-23 15:25:00.000,Monday,24900,효자 3동,Jam,1
613,2019-09-23 15:25:00.000,Monday,24900,효자 3동,Pain au chocolat,1
614,2019-09-23 15:54:00.000,Monday,20500,강남동,Croissant,4
614,2019-09-23 15:54:00.000,Monday,20500,강남동,Tiramisu croissant,1
615,2019-09-23 16:13:00.000,Monday,22300,효자 3동,Angbutter,1
615,2019-09-23 16:13:00.000,Monday,22300,효자 3동,Plain bread,1
